Relative Time (s),Velocity (m/s),Average Power ((m/s)^2/Hz),Weighted Frequency (Hz),Dominant Frequency (Hz)
43162.56603773585,4.1072050447593046e-13,1.969933924531175e-20,0.8133828167947035,0.0
43196.377358490565,1.0652032955082902e-12,2.9297133486580266e-20,0.8338517744256567,0.0
43230.188679245286,-3.7914695024840855e-12,2.928764487798301e-20,0.7760993483725488,0.0
43264.0,2.271313419360631e-12,2.2631244536466475e-20,0.8020438705424315,0.0
43297.811320754714,-3.9714752274336855e-13,1.6704725492495538e-20,0.7609863565543632,0.0
43331.622641509435,1.8590869808105284e-12,1.6977192489048553e-20,0.7903343253658229,0.0
43365.43396226415,-2.4201435595997992e-12,2.0221167149460262e-20,0.7958594996384373,0.0
43399.24528301887,1.0939880606501715e-12,1.719965450956569e-20,0.7793093867604931,0.0
43433.056603773584,-2.902883314022627e-13,1.4729494347852662e-20,0.7909901162921399,0.0
43466.8679245283,2.1349290063283597e-12,2.4501595375214135e-20,0.7892636599615339,0.0
43500.67924528302,-3.0752626306118734e-12,3.7871443984226997e-20,0.8347905166515269,0.0
43534.49056603773,2.1002403322152373e-12,1.6761005098730862e-20,0.8032034464478455,0.0
43568.301886792455,1.079328782921597e-12,3.966212529039972e-20,0.7974655781569746,0.0
43602.11320754717,-1.389316866818495e-12,2.0919608928672504e-20,0.8020400820343666,0.0
43635.92452830189,-7.267881850621448e-13,1.990273000740621e-20,0.8089672694116476,0.0
43669.735849056604,1.1302232746202886e-12,1.8281941407265547e-20,0.7948316256639779,0.0
43703.54716981132,8.435212325522097e-13,3.454706603619995e-20,0.8183538228614141,0.0
43737.35849056604,1.1665712268643392e-13,2.1647848169937038e-20,0.8235927059747684,0.0
43771.16981132075,-1.945646578343611e-12,2.122266774915296e-20,0.8402544094635804,0.0
43804.981132075474,-1.253330354188389e-12,2.5030936245917596e-20,0.7960574698187424,0.0
43838.79245283019,2.1002945868490755e-12,1.6789074773805594e-20,0.8326245084685792,0.0
43872.6037735849,3.129911014264342e-12,2.4845772288130172e-20,0.8231604527647113,0.0
43906.41509433962,-4.306433448396034e-12,2.133296935897194e-20,0.7881585990316894,0.0
43940.22641509434,7.322583433019403e-14,1.2039468961076403e-20,0.8241336423615787,0.0
43974.03773584906,9.20640428213777e-13,3.0640193615258344e-20,0.7937618088758417,0.0
44007.84905660377,1.1508675943299557e-12,1.50256194709795e-20,0.8627382825485883,0.0
44041.660377358494,-8.469078082817848e-13,1.320276690882281e-20,0.7890348677820884,0.0
44075.47169811321,1.01276279159613e-12,2.439219684581325e-20,0.8220232379150927,0.0
44109.28301886792,-1.1274335554391213e-12,1.2391565468152608e-20,0.8404757573495332,0.0
44143.09433962264,-3.7580546367057997e-13,2.1666219391892925e-20,0.8294978253525397,0.0
44176.90566037736,-8.311347471012155e-13,3.0944544283333623e-20,0.7824179867459278,0.0
44210.71698113208,-4.1571286603254043e-13,1.9038451598083522e-20,0.7643308024833939,0.0
44244.52830188679,1.1988627429104975e-14,3.040087018489304e-20,0.876939304985755,0.0
44278.339622641506,1.0688548841657368e-12,5.618572014671879e-20,0.8580904403499293,0.0
44312.15094339623,1.02356746692323e-12,1.8611391853844913e-20,0.8236275974307539,0.0
44345.96226415094,1.6721588147747105e-12,3.3974796867949904e-20,0.8149820760993935,0.0
44379.77358490566,-1.5205561908123084e-12,1.3938035424330222e-20,0.8506755251104554,0.0
44413.58490566038,-1.1438290810285378e-12,3.3255692254513673e-20,0.84382399883505,0.0
44447.3962264151,-4.3188682903008036e-13,4.3411582255056745e-20,0.8157169126601733,0.0
44481.20754716981,2.2468383755892454e-12,2.3352184693256142e-20,0.8203762596724572,0.0
44515.018867924526,-2.5644414713102017e-12,2.0341659683131107e-20,0.7836915004128603,0.0
44548.83018867925,4.773541000036081e-13,3.4846849618962353e-20,0.8346695496820918,0.0
44582.64150943396,4.077563964263969e-13,2.7227818520679126e-20,0.7983769943313366,0.0
44616.45283018868,2.5132507364763354e-12,3.4786950398725247e-20,0.850943102262303,0.0
44650.264150943396,-3.3261174668910472e-12,2.3974840597965308e-20,0.7745593631013202,0.0
44684.07547169811,2.5633486053876074e-12,1.9407672386562778e-20,0.8250867747681545,0.0
44717.88679245283,-1.3469056799123049e-12,3.46279537558153e-20,0.840135669449009,0.0
44751.698113207545,-1.939599937387696e-12,3.2604902020756666e-20,0.799772911355741,0.0
44785.50943396227,2.3850533222390792e-12,2.5188512284256412e-20,0.8114262454882569,0.0
44819.32075471698,-9.751285330217773e-13,3.5244674075399756e-20,0.7952891550962462,0.0
44853.1320754717,-2.1738066104359352e-12,3.090393975036525e-20,0.8337123656732457,0.0
44886.943396226416,4.221878505110474e-12,1.7439741545458138e-20,0.8050766481425559,0.0
44920.75471698113,-2.529204472570396e-12,1.3163598575828551e-20,0.8038378611268209,0.0
44954.56603773585,6.703483747040263e-13,2.1408937164166917e-20,0.8308046602743633,0.0
44988.377358490565,1.3151978072504568e-12,1.6701153692251602e-20,0.8622339538502136,0.0
45022.188679245286,-2.7423319325925378e-12,1.764396826080946e-20,0.8379630945997986,0.0
45056.0,1.640394420936654e-12,1.1218085829547326e-20,0.7986755714860375,0.0
45089.811320754714,-2.084066808989532e-12,3.311899320548486e-20,0.8130965554398032,0.0
45123.622641509435,1.5094029617375264e-12,2.4597925608487755e-20,0.7837051896573002,0.0
45157.43396226415,-3.651024262019219e-13,1.7556593550412524e-20,0.7690090065547869,0.0
45191.24528301887,1.1379905630887535e-12,2.976236352410856e-20,0.7893120271820827,0.0
45225.056603773584,-1.4918987159062108e-14,3.243078957621951e-20,0.8743534368343099,0.0
45258.8679245283,5.421313674866907e-13,2.2165265042944934e-20,0.8430711295948794,0.0
45292.67924528302,-1.9697321612185845e-12,1.5449705882953848e-20,0.8104549348302442,0.0
45326.49056603773,1.3623864150908585e-12,2.104456723970619e-20,0.8126858157398882,0.0
45360.301886792455,-6.946576716110668e-13,1.0690370656421389e-20,0.7745048507164825,0.0
45394.11320754717,-2.077083494311956e-12,3.374012405127799e-20,0.867194724535704,0.0
45427.92452830189,3.944906077324477e-12,2.4586895768939275e-20,0.8103775158565728,0.0
45461.735849056604,-1.388732603121195e-12,1.0109319866766773e-20,0.7966804073597255,0.0
45495.54716981132,-1.3606149098511584e-13,2.708730296482996e-20,0.836345383232091,0.0
45529.35849056604,1.9315875947777585e-13,1.9192197319926425e-20,0.8066687155278691,0.0
45563.16981132075,-1.3703558964077748e-12,1.876268582761086e-20,0.8637844025725653,0.0
45596.981132075474,8.082401267581968e-13,2.147390930417041e-20,0.7752934963815463,0.0
45630.79245283019,-4.0698947048399565e-13,3.0147920642397444e-20,0.813230103627404,0.0
45664.6037735849,3.980565761228104e-12,3.6237487867119775e-20,0.8231255398849985,0.0
45698.41509433962,-1.360417420873665e-12,2.4365729449717806e-20,0.8347551637078353,0.0
45732.22641509434,-1.8616575310983076e-12,2.0368026510773472e-20,0.8138018853481683,0.0
45766.03773584906,2.567624126593083e-12,3.574593613879646e-20,0.8173477800745071,0.0
45799.84905660377,-1.6716168263132052e-12,2.3055346041685922e-20,0.8050423249011317,0.0
45833.660377358494,-2.022174916022144e-12,3.332301574373084e-20,0.8348156322595762,0.0
45867.47169811321,2.408502338253814e-12,3.37860488665668e-20,0.8190777450366729,0.0
45901.28301886792,-1.275301016736106e-12,3.080477188971521e-20,0.8055526986494583,0.0
45935.09433962264,8.601707710695059e-14,2.538241290556746e-20,0.9017197460918659,0.0
45968.90566037736,-1.4977153263751812e-12,8.33872493865061e-21,0.9173773047023878,0.0
46002.71698113208,2.055394889331617e-12,1.3356118674735792e-20,0.834549983947113,0.0
46036.52830188679,2.3954554853276873e-13,1.8149945840958542e-20,0.8237407627528586,0.0
46070.339622641506,9.407983441608681e-14,2.1363610022195405e-20,0.8204470315120026,0.0
46104.15094339623,-1.9253628253023606e-12,3.8199911350281715e-20,0.8155446650670716,0.0
46137.96226415094,9.202491240754517e-13,1.592627765015263e-20,0.8009001294953632,0.0
46171.77358490566,1.3902653491957089e-12,2.2750096493404074e-20,0.8265865705354632,0.0
46205.58490566038,-2.044967793662397e-12,1.7220098430210278e-20,0.8652034214134823,0.0
46239.3962264151,3.7092430866817574e-13,4.0703783359589156e-20,0.8402625722082688,0.0
46273.20754716981,9.60056948488258e-13,2.8655491013471995e-20,0.8623249537002721,0.0
46307.018867924526,-1.7474492814383671e-12,1.989134358924192e-20,0.7831028888242235,0.0
46340.83018867925,8.23664909329085e-13,1.6610899242054607e-20,0.8455568823525438,0.0
46374.64150943396,6.116013301812966e-13,2.988294169577671e-20,0.8598036637757933,0.0
46408.45283018868,-3.7599299929543464e-13,3.4767134427703916e-20,0.8114632569867657,0.0
46442.264150943396,2.513318425886026e-12,2.2491558841666878e-20,0.814403462737631,0.0
46476.07547169811,-3.6316980166392962e-12,2.83071900486689e-20,0.7974328542209654,0.0
46509.88679245283,1.863203802887575e-14,2.588042793352218e-20,0.8042914673362745,0.0
46543.698113207545,1.8868071988646224e-12,1.3678036899417978e-20,0.828392900088154,0.0
46577.50943396227,-1.173274498586233e-12,3.019205846719298e-20,0.7938078450344411,0.0
46611.32075471698,1.8044798825537493e-12,2.3499654546615814e-20,0.7494816130205563,0.0
46645.1320754717,-1.832270450603504e-12,3.227014068136272e-20,0.8055292430106292,0.0
46678.943396226416,7.064073002210469e-13,4.514860024403785e-20,0.8327824021839803,0.0
46712.75471698113,-3.526354760212621e-13,2.869851165554476e-20,0.8759694682111396,0.0
46746.56603773585,6.180174934201937e-13,1.9003996804118894e-20,0.8519045753193972,0.0
46780.377358490565,-2.684353235345704e-12,2.294940433921181e-20,0.8175082157697132,0.0
46814.188679245286,2.9807595488272765e-12,2.1481791595071857e-20,0.7617274473052547,0.0
46848.0,-1.8878973982772705e-12,2.910221101692822e-20,0.8269532363973937,0.0
46881.811320754714,-1.7776107106358475e-12,3.0152575647118336e-20,0.7941543505332082,0.0
46915.622641509435,4.93058601464925e-12,2.969908858240938e-20,0.8578144614229264,0.0
46949.43396226415,-2.103332917161972e-12,2.9929640657488095e-20,0.839255246630109,0.0
46983.24528301887,-8.721534572873191e-13,2.716382913888465e-20,0.8029459476669711,0.0
47017.056603773584,8.65421959928664e-13,2.1798294916466953e-20,0.8153521425176985,0.0
47050.8679245283,2.0297279230986915e-12,1.744307433251246e-20,0.8083684276240505,0.0
47084.67924528302,-2.374756280193413e-12,2.4835667424493354e-20,0.8000416575035959,0.0
47118.49056603773,1.4428983156932822e-12,1.922843087999662e-20,0.8158898640788289,0.0
47152.301886792455,-5.654741561649645e-13,1.0402496048820624e-20,0.8242350026529175,0.0
47186.11320754717,1.5657447166341383e-12,3.082941577758068e-20,0.8079221240917149,0.0
47219.92452830189,-2.9050529009597756e-12,1.4882811880888233e-20,0.8264238349602809,0.0
47253.735849056604,2.9158567594920613e-12,1.4586669901611396e-20,0.8422921557525315,0.0
47287.54716981132,-9.300048761797971e-13,1.706951610304072e-20,0.8128529348404558,0.0
47321.35849056604,-7.68900076883387e-13,1.9837860056355443e-20,0.7937422416020401,0.0
47355.16981132075,-6.428725052543064e-13,2.7566308771254544e-20,0.8038857874186819,0.0
47388.981132075474,1.483800563559353e-12,2.1072804863568466e-20,0.8604650415498817,0.0
47422.79245283019,-1.7026428200812203e-12,3.4057576040587225e-20,0.8271127532996891,0.0
47456.6037735849,-1.1345895769363495e-12,2.84292298793379e-20,0.7840037544199117,0.0
47490.41509433962,2.061448339809003e-12,2.170212840048545e-20,0.7890018753810334,0.0
47524.22641509434,8.177180871081572e-13,2.0880494117556584e-20,0.8035305239898062,0.0
47558.03773584906,-2.592427137980201e-12,2.6800690812931818e-20,0.8288477744414765,0.0
47591.84905660377,-3.8352312338270237e-13,2.059344820682745e-20,0.7910549106717965,0.0
47625.660377358494,2.3284520356423606e-12,2.8630774429514066e-20,0.8318215562588865,0.0
47659.47169811321,-1.3466978234209458e-12,1.4682295505796603e-20,0.8228875695133782,0.0
47693.28301886792,2.1735847528164155e-14,2.7110594762488853e-20,0.8379931747550213,0.0
47727.09433962264,-1.9355274331585424e-13,2.3524279294818755e-20,0.8166877430455649,0.0
47760.90566037736,1.809301913708136e-12,2.2200860571067458e-20,0.840970846583223,0.0
47794.71698113208,7.816831393344376e-13,2.653913311913531e-20,0.8066096147358963,0.0
47828.52830188679,-5.432306785728565e-13,2.793928015969219e-20,0.8245785910138856,0.0
47862.339622641506,-1.15312502751624e-12,2.00449468100266e-20,0.8462505145463005,0.0
47896.15094339623,-4.704516230480341e-13,3.121442647249561e-20,0.7991715317414233,0.0
47929.96226415094,5.480942048226841e-13,1.6664267010262967e-20,0.8598134156719687,0.0
47963.77358490566,2.7230103821069234e-13,3.125147590197724e-20,0.8109336176698293,0.0
47997.58490566038,-6.988090461938218e-13,2.6414309101201232e-20,0.7581155055958507,0.0
48031.3962264151,6.145303098988876e-14,1.5793358843203038e-20,0.8074685149160842,0.0
48065.20754716981,2.6419904959809382e-12,3.4390461257065544e-20,0.8762178605868425,0.0
48099.018867924526,-4.814371681399912e-12,3.321899786506945e-20,0.811611782243767,0.0
48132.83018867925,2.1646833585569964e-12,3.5688919973670774e-20,0.8683461043658679,0.0
48166.64150943396,-3.2223528411511317e-13,3.2768790547479235e-20,0.8317521564446598,0.0
48200.45283018868,-7.511474547757965e-13,1.663669964715338e-20,0.8407657963323169,0.0
48234.264150943396,5.449845502184185e-13,3.518671922654393e-20,0.8073583821622111,0.0
48268.07547169811,-1.4229333662693465e-12,3.6554271184101244e-20,0.844164450232781,0.0
48301.88679245283,2.822403830849149e-12,3.8234484298668803e-20,0.8530446105465282,0.0
48335.698113207545,-7.146457207318076e-14,3.2504266397608237e-20,0.8271176057307149,0.0
48369.50943396227,-2.194721695010032e-12,3.24358665255307e-20,0.8358507494180787,0.0
48403.32075471698,1.0442396492285362e-13,2.734657929257551e-20,0.8232336138476719,0.0
48437.1320754717,8.22734139491528e-13,1.9097076468150767e-20,0.8051034181860355,0.0
48470.943396226416,5.771127749980784e-13,1.101175628331826e-20,0.8183808748617089,0.0
48504.75471698113,-7.962781863841895e-13,1.55944854579238e-20,0.7751139564635384,0.0
48538.56603773585,8.947932401321494e-14,1.9374698818693823e-20,0.7971717195231272,0.0
48572.377358490565,3.0259347322839073e-13,4.0317005589009243e-20,0.8400149587711114,0.0
48606.188679245286,-6.185708907263084e-13,3.516499629595745e-20,0.8590655595338078,0.0
48640.0,2.8863461600893735e-12,2.719353074039397e-20,0.7803110734375994,0.0
48673.811320754714,-1.892122306507159e-12,5.120038570334236e-20,0.8368075453952973,0.0
48707.622641509435,1.5178990781638712e-12,1.5268128967440262e-20,0.7781069154976085,0.0
48741.43396226415,-3.0595600139401767e-12,3.163537180783226e-20,0.8142892947654244,0.0
48775.24528301887,3.890574932819817e-12,1.9786676088529077e-20,0.8016299342238439,0.0
48809.056603773584,-1.3191504739696298e-12,1.597920539634218e-20,0.8427536386523318,0.0
48842.8679245283,-1.7180436283560084e-12,1.9599346511110734e-20,0.8217903093795097,0.0
48876.67924528302,3.215798615952984e-13,3.868615739628562e-20,0.8610084458624317,0.0
48910.49056603773,9.441544239279403e-13,1.8793795868695687e-20,0.8497932345323296,0.0
48944.301886792455,-4.89533059213416e-13,2.246319097222658e-20,0.7931535423828094,0.0
48978.11320754717,2.24129652710674e-12,4.006493923640162e-20,0.845899061290492,0.0
49011.92452830189,-3.3185248425972645e-12,2.281582261411329e-20,0.7857929215813495,0.0
49045.735849056604,-7.776243718153619e-13,2.2779501332366344e-20,0.8110557077901641,0.0
49079.54716981132,1.957835949807165e-12,1.795298441625447e-20,0.8515191656530355,0.0
49113.35849056604,1.3222716174275356e-12,1.701518009934823e-20,0.8602120988950074,0.0
49147.16981132075,-1.0031431528592868e-13,1.3002794913173943e-20,0.7775470352799009,0.0
49180.981132075474,-1.2139749195690988e-12,2.6437844329401404e-20,0.8139653975720952,0.0
49214.79245283019,4.4816380998895124e-13,1.696569673954167e-20,0.854103735150531,0.0
49248.6037735849,-5.779880834710296e-13,1.5094623058975777e-20,0.8543059795829097,0.0
49282.41509433962,-9.389553173596647e-13,3.1887469920474254e-20,0.7878712528288812,0.0
49316.22641509434,4.313597263742775e-12,4.1497710745255675e-20,0.8092118143116785,0.0
49350.03773584906,-3.803891613004984e-12,3.703979459237218e-20,0.8332185310406671,0.0
49383.84905660377,2.0603642838053852e-12,2.803485976588978e-20,0.7888168477983174,0.0
49417.660377358494,9.985121537438155e-14,4.080393582042506e-20,0.8555782945118837,0.0
49451.47169811321,-3.4009202591303164e-12,2.7390020740202206e-20,0.808906936155848,0.0
49485.28301886792,1.2194513882296016e-12,2.434773784404808e-20,0.8163432831905767,0.0
49519.09433962264,5.948293935028323e-13,2.3310246148260952e-20,0.8323987887092418,0.0
49552.90566037736,-3.0419089252162194e-12,1.872702219953832e-20,0.8161036477378736,0.0
49586.71698113208,1.579972283503677e-12,3.3477883022340575e-20,0.8304887710787137,0.0
49620.52830188679,1.8880476769276044e-12,1.300890176197855e-20,0.8051406051330222,0.0
49654.339622641506,-6.069160827320202e-13,3.350375661334024e-20,0.8844905102881516,0.0
49688.15094339623,4.0421702429723846e-14,1.6933616800520536e-20,0.8338166998898413,0.0
49721.96226415094,-2.2175955141033285e-12,2.0042955192259494e-20,0.7612050991444987,0.0
49755.77358490566,2.518464738039564e-12,2.298986417743078e-20,0.815891149765696,0.0
49789.58490566038,7.022554644079248e-13,1.630839389917186e-20,0.830111954086075,0.0
49823.3962264151,-7.32100853477942e-13,1.8356036602456396e-20,0.8359243170833188,0.0
49857.20754716981,-1.8965230990016805e-14,1.69723187806864e-20,0.8479008852081243,0.0
49891.018867924526,-2.21358807424455e-12,2.9273468273710096e-20,0.7985355903422899,0.0
49924.83018867925,5.334787916114342e-13,2.3055959775047226e-20,0.791910868379853,0.0
49958.64150943396,9.601782276888225e-13,2.2977098803308995e-20,0.818588911254886,0.0
49992.45283018868,-1.1255882451741562e-14,1.7405896577849274e-20,0.7821142039062856,0.0
50026.264150943396,1.2787544384644675e-12,1.0364458447952418e-20,0.8101685974040871,0.0
50060.07547169811,2.7486709803387086e-13,1.5600840961163934e-20,0.827463344665078,0.0
50093.88679245283,-6.852050603539542e-13,2.5032431455271918e-20,0.8111620950104179,0.0
50127.698113207545,-1.091878848228478e-12,2.909546995711101e-20,0.7907036403499949,0.0
50161.50943396227,2.0855429372415014e-13,3.2501632061368055e-20,0.7711445075924707,0.0
50195.32075471698,5.787221667608813e-13,2.0741438496759172e-20,0.8093989374131065,0.0
50229.1320754717,-4.603468836500319e-13,1.5622640959122572e-20,0.8096791763959305,0.0
50262.943396226416,1.7536630627055554e-12,4.426324858303983e-20,0.8495006164814004,0.0
50296.75471698113,-9.368110756959125e-13,1.6147820862481605e-20,0.7850945802274081,0.0
50330.56603773585,-1.1201761885321273e-12,2.930183295735133e-20,0.8286561113745865,0.0
50364.377358490565,2.30453921997954e-13,1.0504429283664474e-20,0.8447548612769115,0.0
50398.188679245286,1.4541326847121102e-12,3.3006384550779616e-20,0.8532979695981405,0.0
50432.0,-4.188864735310829e-12,2.9793152892185694e-20,0.8009478269157034,0.0
50465.811320754714,3.864510338974065e-12,2.3120966927970194e-20,0.8329003462655121,0.0
50499.622641509435,5.033117464995569e-13,3.033251639496403e-20,0.8218313814593372,0.0
50533.43396226415,-9.996766649564967e-13,3.5590805546188e-20,0.8161383354952851,0.0
50567.24528301887,4.224312910886056e-13,2.5810200267414145e-20,0.7983587931339171,0.0
50601.056603773584,-2.457773578925852e-12,1.960090412437541e-20,0.8162390924690904,0.0
50634.8679245283,1.042435705622792e-12,2.2075123235517947e-20,0.7747893819109972,0.0
50668.67924528302,3.2030094087385797e-12,3.2456700157414284e-20,0.7735272559038189,0.0
50702.49056603773,-2.802633498302865e-12,1.7119453583582318e-20,0.8469083945051664,0.0
50736.301886792455,2.2295784858029677e-12,1.583635884870004e-20,0.8072990408718808,0.0
50770.11320754717,-1.0439961547801219e-12,2.4928054346865563e-20,0.7610389981294075,0.0
50803.92452830189,8.464121960238176e-13,1.7582463742969113e-20,0.7646636556284057,0.0
50837.735849056604,-6.150754164900531e-13,2.089466564569872e-20,0.8245271398962251,0.0
50871.54716981132,6.223978598350143e-14,1.9398228541130404e-20,0.7708529423844763,0.0
50905.35849056604,-1.5995695748168661e-12,1.3314298139520033e-20,0.847480349308616,0.0
50939.16981132075,4.3391966273444723e-13,2.241945505459325e-20,0.7740785659033226,0.0
50972.981132075474,5.233163788734155e-13,1.5560012398259677e-20,0.8424552179532948,0.0
51006.79245283019,-2.7250041061688494e-12,2.761875514405653e-20,0.8216056231170397,0.0
51040.6037735849,3.212730269259344e-12,1.874726012033047e-20,0.7910545096164688,0.0
51074.41509433962,-1.3805736947627435e-12,1.8720568539362273e-20,0.8494739201614642,0.0
51108.22641509434,3.560122313008584e-13,2.5987631651829427e-20,0.7884597638870317,0.0
51142.03773584906,-6.115320037062291e-13,2.5928632503230924e-20,0.7979224084686455,0.0
51175.84905660377,-1.0003399518799355e-12,2.81353693343195e-20,0.823973111459143,0.0
51209.660377358494,3.749325268015216e-12,1.9700663868361142e-20,0.7869701140223361,0.0
51243.47169811321,-2.528875559010318e-12,2.280295520767133e-20,0.7862787638436677,0.0
51277.28301886792,-7.54821146776895e-13,3.13507628885364e-20,0.7754447549364155,0.0
51311.09433962264,-3.5019492048160836e-13,2.6957311088645236e-20,0.8026045406812725,0.0
51344.90566037736,2.3832041901502804e-12,1.3722600364592397e-20,0.7670168803782246,0.0
51378.71698113208,1.539051165367074e-12,2.116827099186497e-20,0.8255350069445131,0.0
51412.52830188679,-2.8943681523905036e-12,1.2901911778982597e-20,0.8140366791669554,0.0
51446.339622641506,1.6887990029298326e-12,1.5677162879599052e-20,0.7961689312391639,0.0
51480.15094339623,-4.946467461715257e-13,3.7296171542312046e-20,0.8713246157850636,0.0
51513.96226415094,-1.274186570369171e-12,1.9357345151560005e-20,0.7440339919275117,0.0
51547.77358490566,3.3098892781753478e-12,1.6491341149124387e-20,0.7830727993712419,0.0
51581.58490566038,-2.129979181013121e-12,2.6335039778780167e-20,0.8154496041112816,0.0
51615.3962264151,3.510204292847198e-14,2.7330036232179065e-20,0.8388102725279548,0.0
51649.20754716981,-4.222800010992145e-13,1.5755027921189238e-20,0.7817165778216797,0.0
51683.018867924526,6.517532436784238e-13,1.3294088814629611e-20,0.8737043626351454,0.0
51716.83018867925,-8.786346126426732e-14,3.297518118080213e-20,0.8542692002012005,0.0
51750.64150943396,-1.6927360827102923e-13,2.0008271957042438e-20,0.8052375172795936,0.0
51784.45283018868,8.47542298379641e-13,1.493278180810064e-20,0.828585103005994,0.0
51818.264150943396,-3.3624496764792015e-13,2.193344957638618e-20,0.7945121040969316,0.0
51852.07547169811,-1.2707245610516416e-12,2.807929262674359e-20,0.8272987104089713,0.0
51885.88679245283,9.661167273367635e-13,3.193105318782705e-20,0.7939468549696848,0.0
51919.698113207545,-1.1520979758748602e-13,3.2297419484391785e-20,0.7788438722198573,0.0
51953.50943396227,-1.2929164727455854e-12,3.083413896729592e-20,0.8050184064580329,0.0
51987.32075471698,5.613838869755746e-13,1.113769780711451e-20,0.7952065145064927,0.0
52021.1320754717,-1.6337178549454058e-13,2.4977139531319657e-20,0.8037712643047206,0.0
52054.943396226416,4.204199488736644e-13,3.378986088931841e-20,0.8315174405248857,0.0
52088.75471698113,9.24876476891558e-13,1.623529074624308e-20,0.7275787523874864,0.0
52122.56603773585,5.211833662447837e-14,2.5730898437298066e-20,0.8415783276417867,0.0
52156.377358490565,-1.1929986948263575e-13,1.9056747636426306e-20,0.8072252911521542,0.0
52190.188679245286,-7.912483208602588e-14,1.934160891569065e-20,0.8280820946326015,0.0
52224.0,5.743584835973523e-13,4.2107184689542355e-20,0.8296124524372115,0.0
52257.811320754714,-2.9235911841765878e-12,2.4827460127376015e-20,0.7900017127939589,0.0
52291.622641509435,1.1613707699752493e-12,9.16376379478962e-21,0.8082635868562095,0.0
52325.43396226415,-5.397736984394945e-13,1.3624486008569554e-20,0.7991630121842699,0.0
52359.24528301887,-2.8287853501706065e-13,2.6869705716882342e-20,0.7580133232028494,0.0
52393.056603773584,1.623535200903933e-12,1.733148130398431e-20,0.7887726237368784,0.0
52426.8679245283,-1.0478757492173807e-12,2.9554883806216036e-20,0.8478100065795222,0.0
52460.67924528302,1.393740405437674e-12,2.887193093944326e-20,0.8226966619135312,0.0
52494.49056603773,7.424056341209514e-13,1.430741702279856e-20,0.7881606353116051,0.0
52528.301886792455,-1.8110249818829511e-13,9.993079789544784e-21,0.8068323957114547,0.0
52562.11320754717,-9.734076615916521e-13,1.0108685742296591e-20,0.7850387101167118,0.0
52595.92452830189,8.627637059079215e-13,2.8569918823057416e-20,0.8416921135892517,0.0
52629.735849056604,-4.221969295788548e-12,3.9825247194540975e-20,0.8338331122348316,0.0
52663.54716981132,3.789671272394126e-12,1.6305146382275543e-20,0.7814602269063189,0.0
52697.35849056604,-2.8202683067844793e-13,4.406050896820609e-20,0.8226849061897452,0.0
52731.16981132075,1.386850389020417e-13,1.427053495445392e-20,0.7444514862843038,0.0
52764.981132075474,-1.6174362122528094e-12,2.7789803129975894e-20,0.821059357323848,0.0
52798.79245283019,-2.077730183680605e-13,2.1419024605014317e-20,0.7708971682134578,0.0
52832.6037735849,2.516617730455712e-14,3.5989244974975525e-20,0.8457260549445127,0.0
52866.41509433962,-3.9882713747272656e-13,4.6758701629128195e-20,0.7981107428457356,0.0
52900.22641509434,2.3715769817684164e-12,2.5487505194854498e-20,0.779635986509603,0.0
52934.03773584906,-1.1823462582017342e-13,1.2305076430544816e-20,0.8519349105646306,0.0
52967.84905660377,-1.9748609190834247e-12,2.7090984317295235e-20,0.7586871528443402,0.0
53001.660377358494,-8.658612546579662e-13,1.8641333006499856e-20,0.8358335945259444,0.0
53035.47169811321,3.055889399198216e-12,1.3070060703656152e-20,0.7438545780588405,0.0
53069.28301886792,-7.86911030055992e-13,3.2872668899884006e-20,0.7961527699032693,0.0
53103.09433962264,6.592811627700315e-13,4.4485718396451027e-20,0.7683789451043712,0.0
53136.90566037736,-4.158307575139199e-13,1.8122948775791044e-20,0.8018843729887666,0.0
53170.71698113208,-2.854480146508166e-13,3.58577580341161e-20,0.8019964208412002,0.0
53204.52830188679,-2.453181499125102e-12,2.047912276449414e-20,0.7848359579309206,0.0
53238.339622641506,2.5066733659849157e-12,2.739671929255397e-20,0.8261260375580327,0.0
53272.15094339623,6.48633955726186e-13,3.180790286317812e-20,0.7877757865886535,0.0
53305.96226415094,-1.7232454219066304e-12,1.6301917226991797e-20,0.7894695528199407,0.0
53339.77358490566,5.405876003801174e-13,2.3792237090715625e-20,0.8554055523565728,0.0
53373.58490566038,6.169297685306849e-13,2.8697293141594195e-20,0.8063116936271448,0.0
53407.3962264151,-5.171681261631612e-13,1.362711488847808e-20,0.8397509783595499,0.0
53441.20754716981,1.4402335461912225e-12,1.827620950997445e-20,0.8416774737920553,0.0
53475.018867924526,-8.339657180026414e-13,2.3062618080864164e-20,0.7778683346173485,0.0
53508.83018867925,-7.895486169279966e-13,2.4724774210578657e-20,0.789713016334309,0.0
53542.64150943396,6.599193955702664e-13,2.6749140337983218e-20,0.8243355286901011,0.0
53576.45283018868,1.0617560489799747e-12,3.1537257329231356e-20,0.8073175223243682,0.0
53610.264150943396,2.8397754856229337e-14,1.9699293573073348e-20,0.8024598028356736,0.0
53644.07547169811,-4.907547152512927e-13,2.3470511617433693e-20,0.7681346456568758,0.0
53677.88679245283,-8.430318186503302e-13,3.143331717945196e-20,0.8465060492293748,0.0
53711.698113207545,2.3990845048241447e-13,2.1796634347624254e-20,0.7651070655237026,0.0
